0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153
-30.02243593345215,-29.81572005693434,-29.279692412190343,-29.308099945158645,-29.718172691012658,-29.95526602477927,-30.895216657215453,-32.07056283348211,-33.25560464958565,-34.21259478232827,-34.03814292325404,-33.16475873120548,-31.407618665548334,-29.532915362156047,-28.36373909170173,-26.914178962029325,-26.003752369533668,-25.38392110188504,-24.89535735480746,-24.633980219023726,-24.4028097013347,-24.643290970958155,-24.871042159465468,-25.273130008121953,-25.90203465375921,-26.47563378955171,-27.0287424673295,-27.470588252435483,-27.802276142494115,-27.89719198700318,-27.85314671224606,-27.517183989042152,-27.040956274500232,-26.81949256046844,-26.300862236389943,-26.720102379513108,-26.741317245754658,-27.39944633887985,-28.826560488908783,-30.1374079528556,-32.9325162500027,-36.136993494682486,-40.42095009615533,-42.23015240071494,-39.39987023898638,-36.28970489560177,-34.9164374912482,-33.72631827084901,-32.9837860726705,-32.840102601015076,-33.142521352210736,-33.27676823551716,-33.920521937235975,-34.65992482468762,-36.05285327722883,-37.57809166695469,-43.215907251801944,-47.64687514021603,-59.41466219178061,-47.033157205688596,-44.40308796958953,-41.99134562094743,-39.245018988696366,-38.00923705058456,-37.109259069718114,-37.456907811555254,-36.97832444688148,-36.92843209551987,-37.97355005822928,-39.2847238595916,-40.40595413962581,-43.07244451152309,-43.7618028987637,-43.30627736314775,-40.7143730498733,-37.54498519315588,-35.31451197383681,-34.19647456477952,-32.634191507334414,-32.07402746219935,-32.15032232315144,-32.08185133618771,-32.68732709303556,-33.402559319144814,-34.914024094951706,-36.131642649177365,-38.5394009784183,-40.768962457193965,-41.886017988442354,-41.31432754182753,-40.63234960251844,-38.884762640314364,-37.51195642048682,-36.33103104521757,-35.62587549377556,-34.72264255250002,-34.3614288321467,-34.840249222097405,-34.43869649740737,-34.92417701941421,-35.967615201095256,-36.72351992233525,-38.83904435856716,-39.9020849170537,-42.07168093505455,-44.34252882943797,-40.67592765821307,-37.45209324474308,-34.69938436149121,-32.9691379415243,-31.58262436903832,-31.311124941145305,-30.76193597118271,-30.931455813975983,-30.159154357914367,-30.770878481520768,-31.014544829548726,-31.185416550030574,-31.393996600086158,-31.527039157702816,-31.771025185627263,-32.01763456212624,-32.635774585251525,-33.21092468337652,-34.69744678221739,-37.13209261748166,-39.893750288871324,-45.60528879471335,-57.409183609582385,-52.83654702806486,-46.839573911517,-43.20403425615261,-41.56178066573525,-38.26112130304263,-38.45186485396817,-36.7403171584771,-35.87228746041266,-35.78547893389945,-36.00067698990423,-36.736898127753356,-38.0308668096253,-39.77738931160565,-42.69326666717204,-45.549290540724726,-46.55231856498207,-43.79559045566477,-39.69526764874892,-37.68739411918358,-36.622674903798504,-36.37185818800689,-36.19610166305784,-37.02431276308733,-38.18241337939754,-40.101870158118004
-30.0486562473462,-29.713930611104075,-29.346431886462106,-29.36727288032572,-29.938804960088312,-30.489528103440065,-31.676615709223018,-33.63566992357394,-36.36631758029494,-39.43851487371567,-40.60888572145471,-37.21941204701807,-33.59239695268309,-31.13636909767029,-29.34437942147366,-28.043085395458093,-27.027635057348363,-26.39705012226723,-25.974932546088183,-25.693284133215858,-25.317662053168522,-25.371082181688696,-25.44966880785994,-25.742387657249203,-26.30084023355579,-26.845523522147516,-27.621576604101104,-28.322767013624105,-28.831028068545855,-29.12215515877277,-29.033484357596432,-28.72529109134082,-28.01088180669211,-27.610779925763854,-27.07726321067389,-27.172701486612038,-27.411348103502156,-27.91247034867506,-29.2951936023427,-30.97799231337319,-33.721376154665364,-36.57529033104472,-43.54313932240733,-52.97539742392522,-41.87854941970759,-36.851302083221995,-34.25712641115339,-32.58367951469565,-31.6136390346869,-31.284464969070633,-31.570840601076874,-31.596560321547692,-32.257728627723445,-33.3602640682762,-34.70944121711844,-36.5696227113348,-40.368081347579725,-44.24339664516069,-46.03727157676978,-44.22979964590944,-41.37147340896556,-39.813060897530505,-37.5332425750574,-36.72260926560707,-36.318232977632306,-36.677063920800464,-36.35748656168798,-36.68178081497169,-37.28809243050775,-38.32561959728174,-39.58079963968297,-40.00503548184163,-39.97160753800585,-39.64796634175906,-38.680447712777955,-36.476803979220506,-34.672197010435866,-33.87031167129194,-32.788348960535785,-32.24897785374148,-32.61738786440517,-33.04212851693314,-33.877733289475614,-35.309522721153435,-37.46925087283847,-39.89391395013217,-43.58420354846102,-47.5748442486869,-49.21615838054458,-47.80574728171875,-46.270134091217244,-43.74936043805234,-40.49719247455209,-38.47485120740082,-36.16489362548673,-35.1031080054021,-34.28153894591274,-34.0721874541739,-33.55124756648267,-33.68611956733033,-34.264777383913525,-34.61866769388524,-36.22867420015943,-36.346188428613445,-37.360125022307905,-37.28735078780349,-35.8875391656717,-34.25008596343558,-32.530543343989244,-31.635791870381873,-30.899553423471552,-30.60847333832484,-30.49552132623755,-30.58226025755813,-30.61595595583666,-31.106848325393308,-31.409035232833883,-31.528081373795676,-31.275867386894834,-31.226356960045788,-31.014410930226084,-31.04364001355077,-31.636658059800276,-32.208814276026196,-33.363471223793965,-35.26299277897186,-37.48316726269216,-41.45278358355615,-45.26521820352131,-44.76364015505388,-41.03139142151909,-39.62618575954045,-37.803926357167555,-35.78558740415494,-35.604731865312395,-35.05867358416939,-35.466002138624624,-36.19927120810201,-36.80202350695695,-38.352947023239686,-39.58183925401404,-41.891961607113124,-44.72322598837931,-51.79867040282386,-77.8256703123207,-49.660314518051,-42.714408527543384,-38.01161306252308,-36.53076613134153,-35.46987163602938,-34.8310173595651,-34.807357852239086,-34.91204851955689,-35.43167845426908
-30.808524300542516,-30.159145355777053,-29.946843848564022,-29.85026276269086,-30.33548646493486,-31.14004536930757,-32.35939560606631,-34.65513017166697,-38.37968874726674,-45.57720618384539,-49.642691235228654,-39.584351772752186,-34.9195735812846,-32.44007706497928,-30.431195850261528,-29.510265281309316,-28.59238239920684,-28.025756531483623,-27.72287954925654,-27.428802601470103,-26.979994416953158,-26.72930429467277,-26.64043432225583,-26.805429504613695,-27.257196088216247,-27.86538384773334,-28.995738841510928,-30.31525156320258,-31.44667764126727,-32.2133570544922,-31.87363634518579,-31.0641303629005,-29.743442848831414,-28.79484096062454,-28.255485100667,-27.82220448787887,-28.308208502631484,-28.6892148386787,-29.672305505719248,-31.43997154622148,-33.23628217046933,-34.98918438483734,-37.86452900197383,-39.484845501398354,-38.1202202849437,-35.56186024222538,-33.28466444720565,-31.744820541525556,-30.757278752808567,-30.252331721482747,-30.299103819329307,-30.256902740527437,-30.740954072382763,-31.859726687558158,-32.87819248365123,-34.7273616196418,-36.438180941160496,-38.09211332529803,-38.6512832877122,-39.58060805073872,-38.29994150741718,-37.44558198308848,-36.41955480031625,-36.00461254497107,-35.94913390475347,-36.04386893833403,-36.10388483359931,-36.89128308528232,-37.19180716597804,-37.99417353149299,-39.38022839781309,-38.78204590682711,-38.76550642675379,-38.10510956485783,-37.72729156199852,-35.94240514015223,-34.74948045265987,-33.91860461613085,-33.28196562997026,-32.68634835359842,-32.965299540962974,-33.72014179116539,-34.48911135332294,-36.520802448925245,-39.07146903052501,-43.77090703857546,-50.80564595516626,-61.87293056063815,-54.87613795724779,-55.38490122536972,-56.59588934635888,-51.115176791942986,-43.09507369533971,-40.115890244293375,-36.45895670860305,-35.61282832635993,-34.50567824744721,-33.70771807435137,-33.430100992776104,-33.367808747370155,-33.45352736265133,-33.5304982562059,-34.33051303656471,-34.13701883183448,-34.46718778006698,-33.619285375426145,-32.899408944891334,-32.00817945235121,-30.92331506495026,-30.516742628611794,-30.252612084662278,-29.916182397152227,-30.22611341726246,-30.397757075035273,-31.759585516014592,-32.52518905031905,-33.36765013172601,-33.67616596319249,-32.780746772423434,-32.09442108526977,-31.02124904305075,-30.4908385613735,-30.56707696298104,-30.84438819672791,-31.323211034429264,-32.38337925426681,-33.97806578333766,-35.19953396474372,-36.92890623452068,-36.70552114472003,-35.66975127494153,-35.4970201586131,-34.45908220443064,-33.89648619474669,-33.44106760931602,-33.77109436886979,-35.10830879507643,-36.6542165394838,-38.17012245501996,-41.23079850840905,-42.67812189024417,-44.46579777638226,-45.36993024633784,-46.391422020143594,-48.11432369147439,-45.874928347267804,-41.580961863400404,-37.37129312012776,-35.62146503023935,-34.185039369616156,-33.184340943350456,-32.59858897923742,-32.287069937578885,-32.198462158564155
-32.23134022639336,-31.237161834150456,-31.088534463211662,-30.791511443884126,-30.950545898221073,-31.751706694744417,-32.62667369655402,-34.293485010652006,-36.42648621349278,-38.53909834856903,-38.21981391724223,-36.871320060478865,-34.536891075058726,-33.045077042372945,-31.630181665809282,-31.264421362434234,-30.757316097808477,-30.381014409023763,-30.24693200199753,-29.95288958425757,-29.55364557720657,-28.880510506997396,-28.546996660057236,-28.45151187958829,-28.636889535553188,-29.24514240971288,-30.607429824029847,-32.81710250860694,-35.905572885207164,-39.27201672963276,-37.73168229264959,-34.329499620246445,-31.71887499336373,-29.985610877488735,-29.436147042057847,-28.608279659673904,-29.287341672187473,-29.802218223872153,-30.449200270306534,-32.03566764931522,-32.931580512507715,-34.16663018277851,-34.94182803767224,-35.257696847160624,-34.73839375111841,-33.57743336420678,-32.111037264940734,-30.99328324716725,-30.13121620521732,-29.562305686678965,-29.35774313449714,-29.36892020019435,-29.707911615948987,-30.588500338470617,-31.291823267515888,-32.91346610467097,-33.644345361407574,-34.50205194624141,-35.161853960079846,-36.226974751629385,-35.87348721466321,-35.498174646305955,-35.75989440095456,-35.820240931576464,-36.13729440709194,-36.04579975766607,-36.69150344886244,-37.8319219099632,-37.97557626839876,-38.42591516187204,-39.602903967925116,-38.87234348944305,-39.18377061199012,-38.38440834650782,-38.22466551428236,-36.701040517332316,-35.80318019255096,-34.46774899222731,-33.953810653192264,-33.1889336245449,-32.97026368711562,-33.593041199262366,-34.2585518110936,-36.13817102583755,-38.58493096361602,-42.020426758170814,-48.33573845318713,-50.894809100697046,-49.854967549181815,-50.57249372917137,-52.21449829111737,-45.27728167126304,-40.96598713435704,-38.84345458654131,-36.052276357767155,-35.61946133225614,-34.73417536514377,-33.812553953815545,-34.0907645776398,-34.070593906425856,-33.750912424937304,-33.628083199550495,-33.47544838976456,-33.14591241664101,-32.879140614031556,-31.72873403848047,-31.170667385372177,-30.5779577574739,-29.86773477503136,-29.67140944887225,-29.699457724592868,-29.45366302528081,-30.138733670054194,-30.666809233339723,-33.30365228116491,-35.077629365757396,-37.52458240052485,-38.64195857107879,-36.11704913371712,-33.86312709439443,-31.61688993739481,-30.352250524866218,-29.668016334628796,-29.50246705565923,-29.404451442021013,-29.833780478803913,-30.862704703942253,-31.19808238292917,-32.17318442273146,-31.99969808964144,-31.902882924538225,-32.023215575119906,-31.75329955499269,-32.28346517827441,-31.94562955780895,-32.81478577324784,-34.500351918578986,-36.437125038483565,-39.25833398701312,-44.768166925056256,-50.75725454999586,-51.199878397979404,-45.91073963002362,-43.22133239583988,-42.84710795979877,-40.81986265753022,-37.559290545036085,-35.46804239248872,-33.700367803587426,-32.322275023924774,-31.360627569832022,-30.60942460588038,-30.232924731357183,-29.946643748443993
-34.206136750262644,-33.069501789294115,-32.81862701185384,-32.284760715551116,-31.938531106212622,-32.39685503497115,-32.659707561319344,-33.35169017352275,-34.12127671198736,-34.57806321172866,-34.535499517590054,-34.71466437126403,-34.00246958580579,-33.696723213685786,-33.27579504572403,-33.51235945780969,-33.65236978180219,-33.57323196372428,-33.63702361665127,-33.42330503252217,-33.34704202215679,-32.14454131068361,-31.36516496479477,-30.69701142974364,-30.294193890002482,-30.598292885826375,-31.611381753887613,-33.73006851788527,-37.79004254165217,-45.55628478270209,-41.81538464709226,-35.66137516199914,-32.48443064693271,-30.642706278791813,-30.165526042886146,-29.478071848169414,-30.218628364201425,-31.233736129668948,-32.05091863280509,-33.43079070547053,-33.86286302641952,-34.84455132092991,-34.27588830005114,-33.707429498644444,-33.02809521319699,-32.16807906107988,-31.131844116476763,-30.347032487374832,-29.66891671933244,-29.174164627121453,-28.837152707610866,-28.995051153436293,-29.296306108937998,-29.843051284149354,-30.370128604105503,-31.65662825640906,-31.990487813295978,-32.58400183029665,-33.4560817079007,-34.17888033235369,-34.32101484893958,-34.33129362899041,-35.46646379284714,-36.06902981902338,-36.88750544032245,-37.04909597175048,-38.553056475663524,-39.820234850951934,-39.91806379616455,-39.7416399159451,-40.167350214333524,-39.90869454407898,-40.74864320970222,-40.521440536082935,-40.59393562698632,-39.48619298859188,-38.01225881186001,-35.59641080828371,-34.65505327544359,-33.5719064774938,-32.69385595399092,-32.79645071298587,-33.45877639106456,-34.629147805640564,-36.49253961887602,-37.816100186469676,-41.21230201451931,-42.3734328111631,-43.03672909851126,-43.31440494780183,-42.9002841963512,-39.981091788888634,-37.822143666326426,-36.5991333400514,-35.38351381226525,-35.09051629789336,-34.8717462534468,-34.42305718919271,-35.424459450058315,-35.82056845336722,-35.4144593025161,-35.23255132235721,-33.9596256812436,-33.33462581946775,-32.27348525926304,-30.976911435383762,-30.258168240344673,-29.697588777014936,-29.232145229357233,-29.085461891317877,-29.28774578262532,-29.382456345672452,-30.390605283122337,-31.513285201159185,-34.424107736416595,-37.556602507851615,-43.45251099149809,-52.77979103550486,-40.26620439983738,-35.462894670424184,-32.34910179392483,-30.408136177591302,-29.039577465386778,-28.363098222523067,-27.87978057364964,-27.84953093942574,-28.34336373452531,-28.486932159312044,-29.00302792976035,-29.036296961504597,-29.385773263569593,-29.589884581923354,-29.885936951710125,-30.980205212183144,-31.014562524149845,-32.17356682240431,-33.66112149722687,-35.372476760375534,-38.204610817419116,-42.132191145161386,-46.77792988074201,-50.35864194055196,-43.97284151095195,-40.25643469436574,-38.89759304945732,-36.98075020624775,-34.37005245061658,-33.008353270885486,-31.449030713278564,-30.19813133257403,-29.55969270215641,-28.930669191423647,-28.65358192204363,-28.432225023685078
-36.59483912405384,-35.82378424401814,-35.26871699151996,-34.508330887335575,-33.54268699681612,-33.310233382862364,-32.92038408137725,-32.77419414165461,-32.84257314236435,-32.78146445947071,-33.15698735808775,-33.895981401906006,-34.33906978060271,-35.24440947758161,-36.066737498157615,-36.85685514544303,-37.53711207702451,-37.58015476768763,-37.746732778067724,-38.0481130160351,-39.183615208347106,-37.37396287290139,-35.42113621792788,-33.490914472430255,-32.02304885704345,-31.58573013465865,-31.647931963829325,-32.39038005227719,-33.71652745540325,-34.840563015764815,-34.3185704809105,-33.108971557130246,-31.466146584743797,-30.53552566990607,-30.28441605879695,-30.352099310591104,-31.02814075146062,-32.73158537464361,-34.624127084371885,-36.277327710985396,-36.9102079555194,-37.453761749328216,-35.31821616651946,-33.66631904902858,-32.48062497980367,-31.50062817381647,-30.555647022604173,-29.925393198485047,-29.444585644199137,-29.131193837275077,-28.845211561373016,-29.180877385203633,-29.546077673426566,-29.803127929152275,-30.294208417118774,-31.167060255467124,-31.359976409203494,-31.892952166496432,-32.86373651635061,-33.14326648022768,-33.61554594011976,-33.99333764992613,-35.476119914152406,-36.62723263165458,-38.0580118663663,-39.298827443859594,-42.28239296943326,-43.50534905672313,-43.6237823355625,-42.15563371004683,-41.007138858620095,-41.417036212750645,-42.765647120532016,-44.64868071586116,-46.355691671939425,-46.35034838958048,-41.086177806492366,-37.031543733066286,-35.1677544176565,-33.63555431415752,-32.28748328522261,-31.81773163787708,-32.38999545069954,-32.8777509431972,-34.021291195441904,-34.639551224930266,-36.63825238010512,-37.67581092712585,-38.44325186269006,-38.55111269759042,-37.91293370992261,-37.033404869595,-35.895991244406375,-35.16022791831591,-35.01445085127077,-34.56074503972162,-34.99167127687627,-35.42266163823027,-37.07911900064842,-38.477436640683926,-39.03250183279162,-39.2794896176415,-36.239688344983534,-34.61537744111256,-32.34851366134202,-30.875009317841556,-29.808803301770226,-29.13714543298226,-28.855288434665738,-28.71696367390757,-29.03963115835266,-29.748412203441006,-31.040687541442523,-32.83012006112414,-34.729786468974055,-37.38455929716044,-40.7530214685914,-42.896543823109326,-38.99811506897381,-35.224840456719846,-32.48210619734519,-30.23927807460685,-28.555588862544035,-27.41373416673431,-26.71971240694214,-26.377522754047824,-26.415769294495426,-26.604205484237188,-26.864904663357557,-27.203188225351077,-27.807417956877405,-28.12926695157726,-28.87059665290316,-30.125661793021695,-30.69083713992422,-32.006125913303606,-33.094715200264396,-34.36295677747387,-36.12843536687087,-37.88314541069438,-39.12347007192306,-40.29319839686657,-39.32338170793628,-36.63171950154346,-35.21314377482412,-33.60429364262234,-31.902853590658047,-30.651399989334415,-29.433614506765828,-28.338821505973307,-28.008886120767773,-27.634585512826746,-27.534768882568414,-27.544240092503056
-39.24632142485721,-39.733371210056475,-38.82192859491555,-37.83534608412664,-36.106019210006714,-34.69181503186279,-33.65468041509832,-32.759104633235985,-32.34591033586206,-32.09901637506563,-32.78812569980212,-33.77706213431388,-35.43463365723958,-37.801615752559336,-41.573765147381785,-43.098783795275956,-42.812221624790695,-41.67231090397188,-41.39006175961241,-43.26488850832706,-49.80989510606665,-47.48312717331602,-40.06778519048191,-35.97828252265298,-33.29075375968394,-31.94282151915313,-31.083095368915295,-30.744421257368106,-30.716113235217115,-30.845483938605067,-30.537970558560374,-30.557310048722282,-30.07033253786941,-30.017911657462957,-30.045982963633485,-31.068878256610276,-31.714087087434525,-33.78231059595163,-37.163361837591594,-41.16431103962694,-45.000411770964284,-42.751150940676126,-37.338304153804444,-34.39142652573838,-32.57495455918412,-31.38035611568005,-30.400786037938797,-29.840307433670915,-29.573671099207587,-29.5120432353986,-29.48148984370866,-29.978190893257878,-30.47668458853673,-30.60529520819319,-31.167982652872084,-31.547893034762815,-31.720639306062054,-32.22284318941337,-33.0358034763526,-32.93195980322197,-33.65976948243198,-34.38456600716627,-35.768870735360856,-37.37586154847091,-39.3230858263005,-42.436659809083665,-47.99058462397213,-51.010823486555694,-50.96477716971761,-45.56320832661454,-41.86419775123839,-42.68525797779945,-43.86690988046076,-46.7714853406633,-54.71104644875818,-50.11049936020886,-42.07573502347045,-37.563788762250525,-35.0998930241806,-33.17412069339545,-31.73063581307437,-30.91234063605662,-31.207709574303536,-31.270919547546438,-31.83155959839866,-32.37082202305138,-33.55341875907003,-34.71867699795914,-35.551211713872114,-35.67951232776452,-35.22597755628562,-35.58780695931018,-35.226061065648054,-34.822827174029165,-35.19747726563247,-34.48677115864725,-35.17596100345284,-36.387464883967894,-38.18967182984955,-40.73664375763837,-45.57594767404052,-51.08591745406454,-40.49700232541234,-36.14472661332427,-32.62125433750303,-30.89285204870055,-29.552941298270067,-28.752980183532237,-28.603331234161434,-28.52318478590048,-28.952566080252513,-30.37765680012321,-31.903358253326402,-34.10888411632214,-35.21123960912994,-36.748018829167314,-38.2348726974063,-38.45215570951242,-36.39114038142328,-33.93727819645972,-31.72430284018322,-29.560214713182063,-27.93755069865592,-26.584181994878733,-25.83242928289954,-25.339491176243904,-25.065675827760053,-25.33625887695408,-25.519391966682207,-26.176429696907327,-26.9521065485606,-27.49583772573933,-28.627311127006394,-29.87041764822001,-31.13748487114714,-32.589221455022,-33.362710336136004,-34.21107904887519,-34.89334820210972,-35.43868014309,-35.509512372208356,-35.63859274648995,-35.34535238687123,-33.470310476207615,-32.22722909947865,-30.820773568271523,-29.85312490812524,-28.695236698099166,-27.847197048232694,-27.014267388398427,-26.864727535204818,-26.776643452398776,-26.89938376764422,-27.24233265501646
-41.760355618267944,-44.980962055992904,-44.87225927430237,-43.282756281120065,-39.97093125474842,-36.437501872051016,-34.61059145699968,-33.04507907465465,-32.22598139417237,-31.94834928406772,-32.68783891006922,-33.60880952527582,-36.01769475929977,-39.02172428494372,-48.733732762956706,-61.52847721720875,-45.87616498140311,-42.92145662556945,-42.00106330225367,-43.058793772583385,-44.502167722583515,-42.53083778348696,-38.91111140126523,-35.72909630794659,-33.20365563966392,-31.44908921701751,-30.22487283603433,-29.48940440335612,-29.03839595059711,-28.922732160624097,-28.748349026578385,-29.036974994296422,-29.169250218970078,-29.595821961184505,-29.86626307232321,-31.457656118725485,-32.31704258325252,-34.12150599284638,-37.04764353489687,-42.71977930231813,-48.11859358781034,-43.734691806487554,-37.86695127437292,-34.83779719327289,-32.77530376134314,-31.545823863814636,-30.612909415755457,-30.157554145698104,-30.1409691251752,-30.391539932824724,-30.81814892690426,-31.468614007314248,-32.14911787383143,-32.42603563058474,-33.11434457875044,-32.90376420737728,-33.104858845229124,-33.455700582068985,-33.76352873419786,-33.46254387881021,-34.33495767441513,-35.30460275997443,-36.359423220701245,-38.20594442070829,-40.293788940554805,-43.77273835167092,-47.35088610083322,-54.856931564159204,-53.03273639567503,-46.84258998983719,-42.39497718334307,-43.06221537730523,-43.08125767253638,-43.226858351618844,-44.01627147695223,-41.4343236574675,-39.38529757524875,-36.217932437303276,-34.16505837361231,-32.2181438429676,-30.974505934830134,-30.14732194278142,-30.06443239803257,-29.95337177086153,-30.15658964153571,-30.765000578336178,-31.485431162509716,-32.79606377960793,-33.78307597536936,-34.2218271477511,-34.31376779595693,-35.52695855714403,-35.916666759221286,-35.760402208907145,-36.05836669578737,-35.076037377877604,-35.42581807258363,-36.68623025980092,-37.75417388433253,-39.75159086200344,-43.6514856336646,-44.15409043437081,-39.749105178532986,-35.685213293436775,-32.499571869245564,-30.68382357213435,-29.376414501663977,-28.521944831149465,-28.419945578372072,-28.465494509669842,-28.98390946379544,-30.779358126987706,-32.36100408844132,-34.51273313231522,-36.90467024088914,-38.47960659259187,-39.58269715675587,-38.02786454381893,-35.356698326010644,-32.80718589761043,-30.535916789598968,-28.55732072429064,-27.07848752024571,-25.86962927455261,-25.17494484012193,-24.682100640334845,-24.282222965380733,-24.58562473007455,-24.832691148388584,-25.734626869011624,-26.65152309658595,-27.52153121893152,-29.004539217125007,-30.338310612009195,-32.57706526602193,-34.304657431545714,-34.9914519390268,-35.36997028222118,-34.957524462829504,-34.447632624371316,-33.784689597203645,-33.13896377759321,-32.622411248197764,-31.252862600169394,-30.132654032113287,-28.827772157258412,-28.196837936745567,-27.251378006700115,-26.715477682042092,-26.248084391584996,-26.186219457121194,-26.378543714053713,-26.765071904969545,-27.518249458152553
-42.90152599405487,-48.2684326495611,-55.811043200928424,-49.910775381398615,-42.632589041869295,-37.453375873791984,-34.87825757482745,-33.110868187609405,-32.107800189503195,-31.89792818009099,-32.380999344022435,-32.98478941415778,-34.85183787867649,-36.74641950173525,-39.666748581139174,-41.462477629530625,-40.99852625211449,-40.08394679688858,-39.52523604226714,-38.91029209927702,-38.41735229277719,-36.45400775362931,-35.05967569095648,-33.393440242649476,-31.854483025992813,-30.346101613197305,-29.29877964106003,-28.629163464721774,-28.199009045640548,-28.082457389405874,-28.11904579114878,-28.435052205235593,-28.9507379118713,-29.613730195709138,-30.116281459847425,-31.63096644570537,-32.9073101394565,-34.17504663740746,-35.61124446114881,-38.44606035379751,-38.74736262309933,-38.55907746708933,-36.15936504030599,-34.40833512571157,-32.79180651504384,-31.814573368586778,-31.142049277382753,-30.892292252683223,-31.16109980986906,-31.792546079604882,-32.84875068776122,-33.78826872033363,-34.76097911817849,-35.6303420259634,-36.3552888692989,-35.37604686169135,-35.54328941723545,-35.46996630875014,-34.977840365904456,-34.763965643082926,-35.540933883195656,-36.521411448960556,-37.21701621521503,-38.95259276308545,-40.79409539325581,-42.578803660741926,-44.19418015795404,-47.049621478748264,-46.49702758234065,-44.684196235034165,-42.73608842511504,-42.62312679137765,-41.45866308294736,-40.487164885533595,-39.55689043556687,-37.862095273432956,-36.54532781042057,-34.208976498123256,-32.70716438376521,-31.140339093804418,-30.200734178666156,-29.590242130800274,-29.16529627689838,-29.03337811899501,-29.07197150284197,-29.700392255203916,-30.178560366052302,-31.50282917945328,-32.67152785568775,-33.73400492010889,-34.881633437179076,-37.048019160489986,-38.60066770864,-38.51947535583154,-37.73004710712361,-36.306245899247926,-35.62334176026025,-36.054116879655986,-36.0670072860445,-36.961733044416334,-37.958089931257405,-37.29044875198767,-35.266523338933744,-33.748720417326744,-31.97677319312515,-30.43511723342489,-29.368358804805634,-28.530624021027585,-28.344253783982587,-28.502284856498562,-29.03381348911756,-30.449563402691364,-31.779901146996252,-33.77615349133021,-38.9336105315331,-44.901291423541146,-47.81863538765342,-38.86583511772352,-34.649116375144544,-31.66396928072008,-29.352998716945375,-27.61472958204708,-26.229912867658136,-25.362971018037026,-24.78170233321904,-24.387967227807913,-24.053360151544272,-24.31938018076174,-24.714904591594568,-25.710168439237982,-26.75591371484293,-27.99553344871777,-29.742497132164452,-31.50306987405562,-35.17933291998829,-37.83058855144849,-38.95662902581985,-38.29579803902703,-36.217831412731705,-34.50216764931975,-33.24114031001279,-31.955966119801992,-31.015363703266054,-29.97672399203175,-28.901041446805273,-27.676415836176503,-27.05259214960957,-26.35897401453734,-26.01982761551905,-25.93611950305523,-25.94471033108322,-26.404401797538846,-27.103692424105073,-28.344038093538224
